Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
12187334,Short Stories by Jesus: The Enigmatic Parables of a Controversial Rabbi,Amy-Jill Levine,"Levine, Amy-Jill",,"=""0061561010""","=""9780061561016""",0,4.01,HarperOne,Hardcover,320,2014,2014,,2017/07/06,to-read,to-read (#132),to-read,,,,0,0
13049091,The Jewish Annotated New Testament,Amy-Jill Levine,"Levine, Amy-Jill",Marc Z. Brettler,"=""0195297709""","=""9780195297706""",0,4.50,Oxford University Press,Hardcover,637,2011,2011,,2017/07/06,to-read,to-read (#131),to-read,,,,0,0
24173964,Culture Care: Reconnecting with Beauty for Our Common Life,Makoto Fujimura,"Fujimura, Makoto",,"=""""","=""""",0,4.24,Fujimura Institute and International Arts Movement,Paperback,106,2014,2014,,2017/07/04,to-read,to-read (#130),to-read,,,,0,0
24546845,Into Your Hand: Confronting Good Friday,Walter Brueggemann,"Brueggemann, Walter",Richard Rohr,"=""1498206484""","=""9781498206488""",0,4.21,"Cascade Books, an Imprint of Wipf and Stock Publishers",Kindle Edition,66,2014,2014,,2017/06/29,to-read,to-read (#129),to-read,,,,0,0
18350316,Sabbath as Resistance: Saying No to the Culture of Now,Walter Brueggemann,"Brueggemann, Walter",,"=""0664239285""","=""9780664239282""",0,4.13,Westminster John Knox Press,Paperback,89,2014,2014,,2017/06/29,to-read,to-read (#128),to-read,,,,0,0
97827,The Prophetic Imagination,Walter Brueggemann,"Brueggemann, Walter",,"=""0800632877""","=""9780800632878""",0,4.33,Fortress Press,Paperback,151,2001,1978,,2017/06/29,to-read,to-read (#127),to-read,,,,0,0
32283606,"The Mind of God: Neuroscience, Faith, and a Search for the Soul",Jay Lombard,"Lombard, Jay",,"=""055341867X""","=""9780553418675""",0,3.59,Harmony,Hardcover,224,2017,,,2017/06/27,to-read,to-read (#126),to-read,,,,0,0
33391886,"Leviathan Wakes (Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""""","=""""",4,4.31,Orbit,Kindle Edition,583,,2011,2017/05/09,2016/02/16,,,read,,,,1,0
318431,Long Walk to Freedom,Nelson Mandela,"Mandela, Nelson",,"=""0316548189""","=""9780316548182""",0,4.36,Back Bay Books,Paperback,656,1995,1994,,2017/04/17,to-read,to-read (#124),to-read,,,,0,0
112803,Gandhi: An Autobiography,Mahatma Gandhi,"Gandhi, Mahatma",Mahadev Desai,"=""""","=""""",0,4.10,Beacon Press,Paperback,528,1993,1927,,2017/04/17,to-read,to-read (#123),to-read,,,,0,0
26857504,The Folly of God: A Theology of the Unconditional,John D. Caputo,"Caputo, John D.",,"=""""","=""""",4,4.22,Polebridge Press,Kindle Edition,113,2015,2015,2017/04/03,2016/11/19,,,read,"This little book took me a lot longer to read that I expected. Caputo explores this concept of the ""unconditional"" that was new and surprising to me. I found myself asking ""but why does this distinction matter"" often throughout the book, but as some of his thoughts have settled in my head, I'm understanding the answer to that question a bit more. <br/><br/>To me, this exploration of the unconditional is one of exploring the depths of what it means to be dead to the world (and ourselves) and alive in Christ. <br/><br/>There is so much more to say and consider, but where to start? I'll just leave it at this: I enjoyed this book and in glad I read it. ",,,1,0
38447,"The Handmaid’s Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""038549081X""","=""9780385490818""",0,4.15,Anchor Books,Paperback,311,1998,1985,,2017/03/26,to-read,to-read (#121),to-read,,,,0,0
12799077,The Information Diet: A Case for Conscious Consumption,Clay A. Johnson,"Johnson, Clay A.",,"=""1449304680""","=""9781449304683""",0,3.50,O'Reilly,Hardcover,150,2012,2011,,2017/03/13,to-read,to-read (#120),to-read,,,,0,0
8126032,An Altar in the World: A Geography of Faith,Barbara Brown Taylor,"Taylor, Barbara Brown",,"=""""","=""""",0,4.34,,Kindle Edition,244,,2009,,2016/01/05,to-read,to-read (#119),to-read,,,,2,0
7806720,"The Lion, the Witch and the Wardrobe (The Chronicles of Narnia, #2) (Publication Order, #1)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""0061974153""","=""9780061974151""",5,4.24,HarperCollins,Kindle Edition,146,2009,1950,,2014/06/15,,,read,,,,2,0
18478222,Twelve Years a Slave,Solomon Northup,"Northup, Solomon","Karolyn Smardz Frost, Sue Eakin, Joseph Logsdon, Eric Ashley Hairston","=""0989794806""","=""9780989794800""",5,4.22,Eakin Films & Publishing,ebook,363,2013,1853,2017/03/07,2017/02/16,audiobook,audiobook (#11),read,"The story of Solomon Northup, and the dignity and humility in which he tells it, is harrowing, awe-inspiring and horrifying. I am most interested in his observations on how deep and inescapable the system of slavery was for those who perpetuated it. Of how, from a young age, that system was instructed and reinforced. Now, 150 years later, the deep roots of that cultural identity are still present and the ramifications felt. Yes, we've come a long way, but a stain as deep and large as slavery is not quickly washed clean. ",,,1,0
29429866,The Sobbing School (Penguin Poets),Joshua Bennett,"Bennett, Joshua",Eugene Gloria,"=""0143111868""","=""9780143111863""",0,4.27,Penguin Books,Paperback,96,2016,2016,,2017/03/07,to-read,to-read (#118),to-read,,,,0,0
7613,Animal Farm,George Orwell,"Orwell, George","Ann Patchett, Téa Obreht","=""""","=""""",4,4.00,Plume,Paperback,129,2003,1945,2017/02/14,2017/02/13,audiobook,audiobook (#10),read,,,,1,0
10534,The Art of War,Sun Tzu,"Tzu, Sun",Thomas Cleary,"=""""","=""""",3,3.95,Harper Press,Paperback,170,2005,-400,2017/02/13,2017/02/12,audiobook,audiobook (#9),read,What a curious book. I listened to a reading of it and so my reading could scarcely be called more than an overview. This short book is definitely one to be read contemplatively and over a long time. ,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,2017/02/10,2017/02/06,audiobook,audiobook (#8),read,"I love rereading these classics again as an adult. There is so much depth and nuance to the critique of society that was lost on my high school brain. <br/><br/>Can you exist as an individual entity in any form of civilization? Is there any freedom in the presence of social conditioning (secular or religious)? Can you strike a balance between the cost of social stability and individual freedom?<br/><br/>I'm sure there are many more questions to mull over, but the above is sufficient for now. ",,,1,0
18626866,Civil Disobedience,Henry David Thoreau,"Thoreau, Henry David",,"=""""","=""""",5,3.94,Public Domain Books,Kindle Edition,33,2012,1849,2017/02/03,2017/02/01,audiobook,audiobook (#7),read,"It's easy to see how influential this book been for so many. I admire Thoreau's iron will, the clarity of his conviction and the simplicity of his protest. It is a reminder of not too long ago of how much has changed in the world and our views of liberty with it. ",,,1,0
20663770,Death by Black Hole: And Other Cosmic Quandaries,Neil deGrasse Tyson,"Tyson, Neil deGrasse",,"=""039335038X""","=""9780393350388""",3,4.10,W. W. Norton & Company,Paperback,384,2014,2006,2016/12/31,2016/12/09,audiobook,audiobook (#6),read,,,,1,0
